square_feet,num_rooms,age,distance_to_city(km),price
0.5173069959226306,-0.8750107291744336,1.4656492739163978,0.918327779257197,200374.0904104343
-0.14240160026061557,-1.4604452985855048,-0.9479531013526811,-0.1661287150470003,268784.84733716305
0.6741612938770981,0.8812929790587802,-0.5686727280961115,0.7382178168331222,315020.85767621297
1.5835940289220374,-0.8750107291744336,0.46572828987635084,-0.6041376679002377,355111.4684588738
-0.2420252106142188,1.4667275484698514,0.15540798448461213,1.2175706606098657,234197.1239033517
-0.24200815342642112,-1.4604452985855048,0.7070885274032587,0.13775003737297126,171397.0016848001
1.6419651135355886,0.8812929790587802,-1.4306735764064968,1.5639996448461138,438704.16304096056
0.7985711712154775,0.29585840964770893,-1.6030737460685738,-1.4532999075476614,438745.70431452943
-0.4865111344062702,1.4667275484698514,0.5346883577411816,0.06604585442360084,243125.06844413665
0.5649384201270469,-0.8750107291744336,1.396689206051567,0.9459069049278727,171466.0480614187
-0.48021855472733416,0.29585840964770893,-0.603152762028527,0.36567019130873174,266274.4392146521
-0.48262066199060993,-0.2895761597633623,-0.6376327959609424,-1.6473621518443695,288522.02804077696
0.25263343892825135,1.4667275484698514,-0.2238723887719574,1.6642428038517765,282429.8011915717
-1.986548072581755,1.4667275484698514,-0.4652326262988653,-0.6876329880303795,198661.91956948733
-1.790849617506279,0.8812929790587802,1.396689206051567,-0.8585465844422743,134152.01720673373
-0.5829390180210098,0.8812929790587802,1.4311692399839824,-0.03379987625895968,223511.74535000944
-1.0510296721870989,-0.8750107291744336,0.5691683916735971,0.1633248158498382,121809.84304876202
0.3277337448087411,1.4667275484698514,0.3278081541466892,0.9453238567096677,296965.2827788987
-0.9421407674558897,0.8812929790587802,0.2933281202142738,-0.35613925131840585,241859.17279227663
-1.466060282895146,-0.2895761597633623,-0.4997126602312807,-0.19324733846681494,181208.27271308177
1.5239781531016372,0.8812929790587802,-0.05147221910988034,0.13821002459558857,393991.4961798473
-0.23332187926733405,1.4667275484698514,0.017487848754950484,-0.3522544053634562,324604.3191310661
0.07140578840133469,-1.4604452985855048,-1.4651536103389122,1.462608988137204,182004.21731296505
-1.478989435994945,0.29585840964770893,-0.016992185177464925,1.2417662067187842,66630.54585074153
-0.5643368851357331,1.4667275484698514,-0.32731249056920364,-0.14086524243938017,302337.9533367211
0.11649022967095378,-0.2895761597633623,-0.43075259236644986,-1.7276075941938087,349602.7492860783
-1.1945730633215763,1.4667275484698514,1.2242890363894898,1.4151106261697595,120838.41496130216
0.3915777152046978,-0.2895761597633623,0.9484487649301666,-1.294471976517835,278725.492987702
-0.6227838193778482,1.4667275484698514,0.982928798862582,-0.8751734427214869,235766.2320762461
-0.30180657770032604,0.29585840964770893,0.15540798448461213,-1.1966925889991096,298065.4494967009
-0.623893333446732,0.29585840964770893,0.6036484256060125,-1.1009034392250108,289774.46575014584
1.9256654029922098,-0.2895761597633623,-1.1203532710147581,1.0729858033562512,377732.4725155247
-0.01277529199532613,1.4667275484698514,0.5002083238087662,0.2936172691785626,278733.29136926506
-1.0976573889980077,0.29585840964770893,0.46572828987635084,1.6075685004694196,113550.52482521503
0.8558276988819845,-0.8750107291744336,-1.3272334746092507,-0.9207365005422113,415714.2113589757
-1.2671435466204874,1.4667275484698514,-0.32731249056920364,-0.03388698882378275,248057.74910620705
0.2182456871770846,0.29585840964770893,-0.2928324566367882,1.682000947526988,209266.15107439077
-2.0347446718475455,-1.4604452985855048,0.3278081541466892,1.155208479739593,9752.509217217275
-1.3786665484497724,-1.4604452985855048,-0.016992185177464925,0.8138830748514156,87385.51108324534
0.2057758790377673,-0.8750107291744336,1.0518888667274129,-1.0689451025429346,241236.4111598425
0.7684748161520188,0.29585840964770893,1.1208489345922437,0.9562001186971355,272003.9428145981
0.17929006486065271,-1.4604452985855048,-0.4997126602312807,-0.5156182402242125,246099.50236995268
-0.11890476835352305,1.4667275484698514,-0.08595225304229576,0.12277792686923532,272179.6134023007
-0.31158300726318405,0.8812929790587802,0.7070885274032587,0.39710145092524884,235611.5180168656
-1.5348575376859315,0.29585840964770893,0.7760485952680896,0.3978079766004334,122109.99536161902
-0.7466319668749009,-0.8750107291744336,-1.4651536103389122,0.8065832764770119,188645.34289888316
-0.4773314037976363,0.29585840964770893,-0.8789930334878502,0.5804187754400848,225212.39639164036
1.0995409612335054,-0.2895761597633623,-1.4996336442713276,-1.489738622030953,425868.1371089624
0.35824859561307015,-0.2895761597633623,-1.4651536103389122,-0.13258459185278282,350024.98616239626
-1.8304566686192223,-1.4604452985855048,1.2932491042543208,0.5885116569854175,28310.56767341293
0.33795348346512055,-0.2895761597633623,1.0518888667274129,-0.695555593284553,257252.39375903324
-0.3988322579122135,-0.8750107291744336,0.8794886970653357,-0.6360196133037613,166711.67143399763
-0.7020380921429251,-1.4604452985855048,-0.6721128298933577,-1.2936660974803083,217880.22751038967
0.6367464961810253,-0.8750107291744336,-1.3272334746092507,-0.26772229785954216,332322.5301399149
1.0724008715374282,1.4667275484698514,0.22436805234944296,1.7148051459865064,300595.91684571217
0.9687977536952772,-0.8750107291744336,0.5346883577411816,-0.7327963025566678,304281.6974434131
-0.8706544457923516,-0.2895761597633623,-1.3272334746092507,0.12591804926396077,212217.12754020464
-0.3200074916488505,1.4667275484698514,-0.8100329656230194,0.8648983563533634,276585.51890346594
0.34541255986678304,-0.2895761597633623,-0.15491232090712656,-1.6811949348917155,368580.211336215
1.014786725603599,-0.8750107291744336,-1.4996336442713276,1.4133837740241546,291593.7643135098
-0.49658876089076853,-0.2895761597633623,0.3622881880791046,-0.3795977293461615,224250.89580684016
-0.19164212902164815,-0.2895761597633623,0.25884808628185835,1.3040945192691382,173556.55139946484
-1.1481751668682407,-0.2895761597633623,0.25884808628185835,-1.5923974675844577,219390.3297660288
-1.2415469966002486,0.29585840964770893,-1.292753440676835,-1.2200612575828291,290048.10560011526
0.8454184014272187,1.4667275484698514,0.08644791661978131,-0.602968732481027,412020.7071372027
1.4103083332336672,1.4667275484698514,1.7070095114433057,-0.5229569146384747,428531.6434019573
-0.07356705710209166,1.4667275484698514,0.5002083238087662,1.2297019947842502,254880.36451019763
1.0438645200439272,-0.8750107291744336,-0.05147221910988034,-1.689206317369254,370672.5191744584
0.37696805751145923,0.8812929790587802,-0.5341926941636961,0.5085783018848885,297068.4681082652
-0.6689972626020463,-0.8750107291744336,1.5001293078488132,-1.2701328999134356,213634.62037295825
0.37671827449020995,1.4667275484698514,1.5346093417812285,1.1439463288796345,232438.66337382665
1.5991851967174895,-1.4604452985855048,-1.1548333049471735,0.9881871829575354,337654.3526514919
-0.03597373390587386,-0.2895761597633623,0.7415685613356742,0.015957878333150675,213626.2182142773
1.6268285371280193,-0.2895761597633623,0.5691683916735971,-0.9862128594335955,402491.79416250176
-2.720527214076773,0.8812929790587802,-1.3961935424740815,0.4854934563751248,96322.26120593627
0.8551602716683504,-1.4604452985855048,-0.5686727280961115,-1.183095676993019,356582.9388544248
0.09168484194560883,0.29585840964770893,1.2242890363894898,-1.0652865239512728,264301.6470817431
-0.30940501698748546,-0.8750107291744336,-1.6030737460685738,0.45825977998438366,244163.5594825171
0.09658213233895611,0.29585840964770893,1.569089375713644,1.730149992879829,159197.13487277192
-2.0637300207843636,-1.4604452985855048,-0.7410728977581885,1.3806610198412637,30764.638747839028
-0.22697972155680787,0.8812929790587802,-0.15491232090712656,0.3410888787292614,259607.9648648208
0.3722684316227305,-1.4604452985855048,0.8450086631329203,0.15068981360171455,201310.4124446847
1.5367003386621938,0.8812929790587802,-0.15491232090712656,1.75511908987836,339171.8698346334
-0.5372073900661608,0.29585840964770893,0.9139687309977512,0.18160404572482228,180714.3796607648
-0.8387339385431949,0.29585840964770893,0.2933281202142738,-0.262483376063045,195285.642865558
-0.5200510862247826,-1.4604452985855048,0.3622881880791046,1.4451897958447648,98311.679050967
0.9523013608584604,-1.4604452985855048,0.6036484256060125,-0.9112086826375799,294749.0331322286
0.34280239216755076,-0.2895761597633623,0.5346883577411816,-1.38801522146467,300407.1353553515
-0.549144869440592,0.8812929790587802,-0.5686727280961115,0.48407915024566156,268809.2235933
0.5345049671395599,-0.2895761597633623,1.2242890363894898,-1.393864099442749,307907.392218401
